id,title,region,release_date,platform,image_url
"","Nosey Joe - The Power Mystery","NTSC","2023-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/128993-1.jpg"
"","Nosey Joe VS. The IT-Bandit","NTSC","2023-01-01","Nintendo Entertainment System (NES)","https://dummyimage.com/200x200?text=Nosey+Joe+VS.+The+IT-Bandit"
"","Nova the Squirrel","2018-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/80785-1.jpg"
"","Nuts & Milk","1984-07-28","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27239-1.jpg"
"","Obake no Q-taro: WanWan Panic","1985-12-16","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/53273-1.jpg"
"","Obocchamakun","1991-04-05","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40623-1.jpg"
"","Oeka Kids: Anpanman no Hiragana Daisuki","1991-03-26","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40624-1.jpg"
"","Oeka Kids: Anpanman to Oekaki Shiyou!!","1990-10-25","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40625-1.jpg"
"","Oishinbo: Kyukyoku no Menu 3bon Syoubu","1989-07-25","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27240-1.jpg"
"","Okkotoshi Puzzle Tonjan!?","1989-09-29","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40626-1.jpg"
"","Once Upon a Time in China","NTSC-C","2019-09-14","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/79389-1.jpg"
"","Onyanko Town","1985-11-21","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27241-1.jpg"
"","Oopi's Quest","Other","2022-06-24","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/105235-1.jpg"
"","Open Cart Surgery","NTSC																		(United States of America)","2019-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/103892-1.jpg"
"","Operation Secret Storm","1992-09-21","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1980-1.png"
"","Operation Wolf","NTSC-J																		(Japan)","1987-11-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/82723-1.jpg"
"","Operation Wolf","1989-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1378-1.jpg"
"","ORB-3D","1990-10-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1981-1.jpg"
"","Orebody: Binder's Tale [Premium Edition]","NTSC","2022-11-30","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/107167-1.jpg"
"","Orebody: Sand Ripples","NTSC																		(United States of America)","2022-06-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/114495-1.jpg"
"","Osomatsu-Kun: Back to the Me no Deppa no Maki","1989-12-08","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40627-1.jpg"
"","Otaku no Seiza: An Adventure in the Otaku Galaxy","NTSC																		(Japan)","1991-07-31","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/32244-1.jpg"
"","Othello","1988-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1982-1.jpg"
"","Outlanders","1987-12-04","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/29772-1.png"
"","Over Horizon","1991-04-26","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2001-1.jpg"
"","OVER OBJ","NTSC-J																		(Japan)","2023-06-04","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/120764-1.jpg"
"","Overlord","1993-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2002-1.jpg"
"","P.O.W.: Prisoners of War","1988-09-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1953-1.jpg"
"","P'radikus Conflict","1990-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2013-1.jpg"
"","Paaman Part 2 Himitsu Kessha Madoodan o Taose!","1991-12-14","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/78540-1.jpg"
"","Pac-Adin","Other","2022-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/101833-1.jpg"
"","Pac-Land","1985-11-21","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27813-1.jpg"
"","Pac-Man","NTSC-J																		(Japan)","1984-11-02","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/126693-1.jpg"
"","Pac-Man [10th Anniversary]","NTSC																		(United States of America)","1989-02-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/108651-1.jpg"
"","Pac-Man [Namco]","NTSC																		(United States of America)","1993-11-19","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/33694-1.jpg"
"","Pac-Man [Tengen]","NTSC																		(United States of America)","1988-10-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1440-1.jpg"
"","Pac-Man [Tengen]","NTSC																		(United States of America)","1989-02-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/93874-1.jpg"
"","Pac-Man Championship Edition","2020-06-18","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/74314-1.jpg"
"","Pac-Mania","1991-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/8516-1.jpg"
"","Pachi-Slot Adventure 2: Sorotta-kun no Pachi-Slot Tanteidan","1993-09-17","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40628-1.jpg"
"","Pachi-Slot Adventure 3: Bitaoshii 7 Kenzan!","1994-05-13","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40629-1.jpg"
"","Pachicom","1985-11-21","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40630-1.jpg"
"","Pachinko Daisakusen 1","NTSC																		(Japan)","1991-07-19","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40631-1.jpg"
"","Pachinko Daisakusen 2","NTSC																		(Japan)","1992-07-19","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40632-1.jpg"
"","Pachio-kun 2","1989-01-30","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40633-1.jpg"
"","Pachio-kun 3","1990-10-26","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40634-1.jpg"
"","Pachio-kun 4","1991-11-22","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40635-1.jpg"
"","Pachio-kun 5","1993-06-18","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40636-1.jpg"
"","Pajama Hero Nemo","NTSC-J																		(Japan)","1990-12-07","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/126704-1.jpg"
"","Palamedes","1990-07-06","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/8517-1.jpg"
"","Palamedes II: Star Twinkles","1991-05-07","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40600-1.jpg"
"","Panda Adventures","2001-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26495-1.jpg"
"","Panda World","PAL","2000-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/126032-1.jpg"
"","Panic Restaurant","1992-04-24","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1379-1.jpg"
"","Panic! Dizzy","2019-08-06","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/81674-1.jpg"
"","Paperboy","1988-12-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/371-1.jpg"
"","Paperboy 2","1992-04-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1814-1.jpg"
"","Parallel World","1990-08-10","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/30998-1.jpg"
"","Parasol Henbee","1991-02-15","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27814-1.jpg"
"","Parasol Stars: Rainbow Islands II","1991-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/8518-1.jpg"
"","Paris-Dakar Rally Special!","1988-02-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40637-1.jpg"
"","Parodius","1990-11-30","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2003-1.jpg"
"","Parodius Da! Shinwa kara Owarai he","1990-11-03","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/61079-1.jpg"
"","Parody World: Monster Party","2014-07-13","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26496-1.jpg"
"","Peek-A-Boo Poker","1990-05-02","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/8519-1.jpg"
"","Peepar Time","1990-08-10","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40638-1.jpg"
"","Pegs (Homebrew)","2008-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/80786-1.jpg"
"","Pelusa Saga - Kaji's Trials","NTSC","2023-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/128995-1.jpg"
"","Pen Pen","NTSC-J																		(Japan)","1987-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/113176-1.jpg"
"","Penguin Bomber","Other","2022-09-10","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/105236-1.jpg"
"","Penguin-kun Wars","1985-12-25","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27679-1.jpg"
"","Perfect Bowling","1989-07-25","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/37474-1.jpg"
"","Perman: Enban o Torikaese!!","1990-12-14","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/36009-1.jpg"
"","Pescatore","Other","1991-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40639-1.jpg"
"","Pesterminator: The Western Exterminator","1990-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1441-1.jpg"
"","Phantom Fighter","1988-09-16","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2005-1.jpg"
"","Pictionary: The Game of Video Quick Draw","1990-07-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2006-1.jpg"
"","Pin-Bot","1990-04-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2007-1.jpg"
"","Pinball","PAL																		(United Kingdom of Great Britain and Northern Ireland)","1986-09-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/108835-1.jpg"
"","Pinball","NTSC-U																		(United States of America)","1985-10-18","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/372-1.jpg"
"","Pinball","NTSC-J																		(Japan)","1984-02-02","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/99199-1.jpg"
"","Pinball [5 Screw]","NTSC																		(United States of America)","1985-10-18","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/100477-1.jpg"
"","Pinball Quest","1990-06-30","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/373-1.jpg"
"","Piopow","NTSC																		(United States of America)","2025-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/130797-1.jpg"
"","Pipe Dream","1990-09-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2008-1.jpg"
"","Pirates!","1991-10-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2009-1.jpg"
"","Pixel Poops Number Two","Other","2021-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/101834-1.jpg"
"","Pizza Pop!","NTSC","2025-05-09","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/131659-1.jpg"
"","Pizza Pop!","1992-01-07","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27815-1.png"
"","Pizza Portals","Other","2024-08-21","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/129179-1.jpg"
"","Plants vs. Zombies","Other","2012-03-23","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/128757-1.jpg"
"","Plasma Ball","1992-03-27","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40640-1.jpg"
"","Platoon","NTSC-U																		(United States of America)","1988-12-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2010-1.jpg"
"","Ploid","NTSC","2020-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/95223-1.jpg"
"","Plummet Challenge Game","Other","2021-09-23","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/101447-1.jpg"
"","Pocket Zaurus Juu Ouken no Nazo","1987-02-27","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/33251-1.jpg"
